nodeName	altName	nodeAttr.nodesPresent...
ybfL_b0705_2	ybfL_b0705_2	turquoise
ybfM_b0681_15	ybfM_b0681_15	black
ybfN_b0682_15	ybfN_b0682_15	blue
ybfO_b0703_29	ybfO_b0703_29	turquoise
ybfP_b0689_15	ybfP_b0689_15	blue
ybfQ_b4514_6	ybfQ_b4514_6	tan
ybgA_b0707_14	ybgA_b0707_14	brown
ybgC_b0736_14	ybgC_b0736_14	turquoise
ybgD_b0719_15	ybgD_b0719_15	tan
ybgE_b0735_15	ybgE_b0735_15	lightpink3
ybgF_b0742_15	ybgF_b0742_15	turquoise
ybgH_b0709_14	ybgH_b0709_14	black
ybgI_b0710_15	ybgI_b0710_15	cyan
ybgJ_b0711_15	ybgJ_b0711_15	cyan
ybgK_b0712_14	ybgK_b0712_14	cyan
ybgL_b0713_15	ybgL_b0713_15	cyan
ybgO_b0716_15	ybgO_b0716_15	turquoise
ybgP_b0717_13	ybgP_b0717_13	red
ybgQ_b0718_14	ybgQ_b0718_14	black
ybgS_b0753_15	ybgS_b0753_15	brown
ybgT_b4515_15	ybgT_b4515_15	lightpink3
ybhA_b0766_14	ybhA_b0766_14	pink
ybhB_b0773_14	ybhB_b0773_14	brown
ybhC_b0772_14	ybhC_b0772_14	pink
ybhD_b0768_14	ybhD_b0768_14	turquoise
ybhF_b0794_15	ybhF_b0794_15	grey
ybhG_b0795_14	ybhG_b0795_14	royalblue
ybhH_b0769_15	ybhH_b0769_15	turquoise
ybhI_b0770_15	ybhI_b0770_15	turquoise
ybhJ_b0771_15	ybhJ_b0771_15	black
ybhK_b0780_15	ybhK_b0780_15	pink
ybhL_b0786_15	ybhL_b0786_15	brown
ybhM_b0787_15	ybhM_b0787_15	magenta
ybhN_b0788_15	ybhN_b0788_15	turquoise
ybhO_b0789_15	ybhO_b0789_15	brown
ybhP_b0790_14	ybhP_b0790_14	brown
ybhQ_b0791_15	ybhQ_b0791_15	darkturquoise
ybhR_b0792_15	ybhR_b0792_15	turquoise
ybhS_b0793_15	ybhS_b0793_15	midnightblue
ybhT_b0762_15	ybhT_b0762_15	yellow
ybhU_b4591_5	ybhU_b4591_5	lightcyan
ybiA_b0798_14	ybiA_b0798_14	black
ybiB_b0800_15	ybiB_b0800_15	darkgreen
ybiC_b0801_15	ybiC_b0801_15	green
ybiH_b0796_15	ybiH_b0796_15	grey
ybiI_b0803_14	ybiI_b0803_14	thistle2
ybiO_b0808_15	ybiO_b0808_15	brown
ybiP_b0815_15	ybiP_b0815_15	magenta
ybiR_b0818_15	ybiR_b0818_15	pink
ybiS_b0819_15	ybiS_b0819_15	turquoise
ybiT_b0820_15	ybiT_b0820_15	pink
ybiU_b0821_15	ybiU_b0821_15	turquoise
ybiV_b0822_14	ybiV_b0822_14	turquoise
ybiW_b0823_14	ybiW_b0823_14	black
ybiX_b0804_15	ybiX_b0804_15	darkred
ybiY_b0824_15	ybiY_b0824_15	turquoise
ybjC_b0850_15	ybjC_b0850_15	turquoise
ybjD_b0876_15	ybjD_b0876_15	blue
ybjE_b0874_14	ybjE_b0874_14	green
ybjG_b0841_14	ybjG_b0841_14	turquoise
ybjH_b0843_14	ybjH_b0843_14	turquoise
ybjI_b0844_14	ybjI_b0844_14	green
ybjJ_b0845_15	ybjJ_b0845_15	green
ybjK_b0846_15	ybjK_b0846_15	violet
ybjL_b0847_14	ybjL_b0847_14	blue
ybjM_b0848_14	ybjM_b0848_14	purple
ybjN_b0853_15	ybjN_b0853_15	turquoise
ybjO_b0858_15	ybjO_b0858_15	pink
ybjP_b0865_14	ybjP_b0865_14	brown
ybjQ_b0866_14	ybjQ_b0866_14	salmon
ybjS_b0868_14	ybjS_b0868_14	pink
ybjT_b0869_15	ybjT_b0869_15	brown
ybjX_b0877_14	ybjX_b0877_14	turquoise
ycaC_b0897_14	ycaC_b0897_14	brown
ycaD_b0898_15	ycaD_b0898_15	turquoise
ycaI_b0913_15	ycaI_b0913_15	magenta
ycaK_b0901_15	ycaK_b0901_15	magenta
ycaL_b0909_15	ycaL_b0909_15	turquoise
ycaM_b0899_15	ycaM_b0899_15	blue
ycaN_b0900_14	ycaN_b0900_14	blue
ycaO_b0905_14	ycaO_b0905_14	pink
ycaP_b0906_15	ycaP_b0906_15	brown
ycaQ_b0916_15	ycaQ_b0916_15	blue
ycaR_b0917_14	ycaR_b0917_14	turquoise
ycbB_b0925_15	ycbB_b0925_15	brown
ycbC_b0920_14	ycbC_b0920_14	turquoise
ycbF_b0944_15	ycbF_b0944_15	blue
ycbG_b0956_15	ycbG_b0956_15	cyan
ycbJ_b0919_15	ycbJ_b0919_15	steelblue
ycbK_b0926_15	ycbK_b0926_15	green
ycbL_b0927_15	ycbL_b0927_15	yellow
ycbQ_b0938_15	ycbQ_b0938_15	blue
ycbR_b0939_15	ycbR_b0939_15	black
ycbS_b0940_14	ycbS_b0940_14	blue
ycbT_b0941_15	ycbT_b0941_15	blue
ycbU_b0942_14	ycbU_b0942_14	blue
ycbV_b0943_14	ycbV_b0943_14	blue
ycbW_b0946_15	ycbW_b0946_15	yellow
ycbX_b0947_14	ycbX_b0947_14	pink
ycbZ_b0955_14	ycbZ_b0955_14	brown4
yccB_b4592_8	yccB_b4592_8	white
yccE_b1001_15	yccE_b1001_15	turquoise
yccF_b0961_14	yccF_b0961_14	pink
yccJ_b1003_15	yccJ_b1003_15	brown
yccK_b0969_14	yccK_b0969_14	pink
yccM_b0992_14	yccM_b0992_14	steelblue
yccS_b0960_14	yccS_b0960_14	pink
yccT_b0964_15	yccT_b0964_15	turquoise
yccU_b0965_13	yccU_b0965_13	brown
yccW_b0967_21	yccW_b0967_21	pink
yccX_b0968_15	yccX_b0968_15	brown
ycdT_b1025_15	ycdT_b1025_15	magenta
ycdU_b1029_15	ycdU_b1029_15	magenta
ycdX_b1034_15	ycdX_b1034_15	turquoise
ycdY_b1035_15	ycdY_b1035_15	pink
ycdZ_b1036_15	ycdZ_b1036_15	antiquewhite4
yceA_b1055_15	yceA_b1055_15	pink
yceB_b1063_14	yceB_b1063_14	turquoise
yceD_b1088_15	yceD_b1088_15	turquoise
yceF_b1087_14	yceF_b1087_14	salmon
yceG_b1097_15	yceG_b1097_15	turquoise
yceH_b1067_15	yceH_b1067_15	cyan
yceI_b1056_14	yceI_b1056_14	green
yceJ_b1057_14	yceJ_b1057_14	green
yceK_b1050_15	yceK_b1050_15	brown
yceM_b1068_15	yceM_b1068_15	green
yceN_b1069_15	yceN_b1069_15	pink
yceO_b1058_15	yceO_b1058_15	black
yceQ_b1085_14	yceQ_b1085_14	blue
ycfD_b1128_15	ycfD_b1128_15	yellow
ycfH_b1100_15	ycfH_b1100_15	brown
ycfJ_b1110_15	ycfJ_b1110_15	grey
ycfK_b1154_15	ycfK_b1154_15	plum2
ycfL_b1104_15	ycfL_b1104_15	cyan
ycfM_b1105_14	ycfM_b1105_14	cyan
ycfP_b1108_15	ycfP_b1108_15	cyan
ycfQ_b1111_14	ycfQ_b1111_14	purple
ycfS_b1113_14	ycfS_b1113_14	brown
ycfT_b1115_14	ycfT_b1115_14	turquoise
ycfZ_b1121_15	ycfZ_b1121_15	blue
ycgB_b1188_15	ycgB_b1188_15	brown
ycgE_b1162_14	ycgE_b1162_14	green
ycgF_b1163_15	ycgF_b1163_15	green
ycgG_b1168_15	ycgG_b1168_15	blue
ycgH_b4491_46	ycgH_b4491_46	magenta
ycgI_b4521_2	ycgI_b4521_2	turquoise
ycgJ_b1177_15	ycgJ_b1177_15	yellow
ycgK_b1178_14	ycgK_b1178_14	green
ycgL_b1179_15	ycgL_b1179_15	turquoise
ycgM_b1180_15	ycgM_b1180_15	cyan
ycgN_b1181_15	ycgN_b1181_15	magenta
ycgR_b1194_15	ycgR_b1194_15	purple
ycgV_b1202_14	ycgV_b1202_14	black
ycgX_b1161_15	ycgX_b1161_15	magenta
ycgY_b1196_15	ycgY_b1196_15	turquoise
ycgZ_b1164_15	ycgZ_b1164_15	brown
ychA_b1214_15	ychA_b1214_15	turquoise
ychE_b1242_15	ychE_b1242_15	black
ychF_b1203_14	ychF_b1203_14	pink
ychH_b1205_15	ychH_b1205_15	turquoise
ychJ_b1233_15	ychJ_b1233_15	pink
ychM_b1206_14	ychM_b1206_14	pink
ychN_b1219_14	ychN_b1219_14	yellow
ychO_b1220_24	ychO_b1220_24	turquoise
ychQ_b1213_15	ychQ_b1213_15	turquoise
ychS_b1228_6	ychS_b1228_6	black
yciA_b1253_14	yciA_b1253_14	pink
yciB_b1254_14	yciB_b1254_14	yellow
yciC_b1255_15	yciC_b1255_15	brown4
yciE_b1257_15	yciE_b1257_15	brown
yciF_b1258_15	yciF_b1258_15	brown
yciG_b1259_12	yciG_b1259_12	brown
yciH_b1282_15	yciH_b1282_15	pink
yciI_b1251_12	yciI_b1251_12	cyan
yciK_b1271_14	yciK_b1271_14	green
yciM_b1280_15	yciM_b1280_15	magenta
yciN_b1273_15	yciN_b1273_15	yellow
yciO_b1267_15	yciO_b1267_15	yellow
yciQ_b1268_15	yciQ_b1268_15	salmon
yciS_b1279_15	yciS_b1279_15	yellow
yciT_b1284_14	yciT_b1284_14	green
yciU_b1248_12	yciU_b1248_12	lightcyan
yciV_b1266_14	yciV_b1266_14	salmon
yciW_b1287_14	yciW_b1287_14	green
yciX_b4523_2	yciX_b4523_2	turquoise
yciY_b4595_7	yciY_b4595_7	lightyellow
yciZ_b4596_7	yciZ_b4596_7	turquoise
ycjD_b1289_15	ycjD_b1289_15	turquoise
ycjF_b1322_15	ycjF_b1322_15	yellow
ycjG_b1325_15	ycjG_b1325_15	blue
ycjM_b1309_15	ycjM_b1309_15	tan
ycjN_b1310_15	ycjN_b1310_15	blue
ycjO_b1311_14	ycjO_b1311_14	turquoise
ycjP_b1312_15	ycjP_b1312_15	blue
ycjQ_b1313_15	ycjQ_b1313_15	blue
ycjR_b1314_15	ycjR_b1314_15	black
ycjS_b1315_14	ycjS_b1315_14	turquoise
ycjT_b1316_14	ycjT_b1316_14	blue
ycjU_b1317_15	ycjU_b1317_15	blue
ycjV_b4524_27	ycjV_b4524_27	blue
ycjW_b1320_15	ycjW_b1320_15	magenta
ycjX_b1321_15	ycjX_b1321_15	darkgrey
ycjY_b1327_14	ycjY_b1327_14	turquoise
ycjZ_b1328_15	ycjZ_b1328_15	magenta
ydaC_b1347_15	ydaC_b1347_15	tan
ydaE_b4526_7	ydaE_b4526_7	tan
ydaG_b1355_14	ydaG_b1355_14	magenta
ydaL_b1340_15	ydaL_b1340_15	blue
ydaM_b1341_14	ydaM_b1341_14	blue
ydaN_b1342_15	ydaN_b1342_15	blue
ydaQ_b1346_14	ydaQ_b1346_14	blue
ydaS_b1357_15	ydaS_b1357_15	turquoise
ydaT_b1358_15	ydaT_b1358_15	blue
ydaU_b1359_15	ydaU_b1359_15	blue
ydaV_b1360_14	ydaV_b1360_14	blue
ydaW_b1361_14	ydaW_b1361_14	blue
ydaY_b1366_21	ydaY_b1366_21	magenta
ydbA_b4492_14	ydbA_b4492_14	turquoise
ydbC_b1406_15	ydbC_b1406_15	brown
ydbD_b1407_15	ydbD_b1407_15	magenta
ydbH_b1381_15	ydbH_b1381_15	brown4
ydbJ_b4529_10	ydbJ_b4529_10	brown
ydbK_b1378_15	ydbK_b1378_15	thistle1
ydbL_b1383_15	ydbL_b1383_15	black
ydcA_b1419_15	ydcA_b1419_15	yellow
ydcD_b1457_14	ydcD_b1457_14	lightcyan
ydcF_b1414_15	ydcF_b1414_15	blue
ydcH_b1426_25	ydcH_b1426_25	darkturquoise
ydcI_b1422_14	ydcI_b1422_14	darkturquoise
ydcJ_b1423_15	ydcJ_b1423_15	brown
ydcK_b1428_14	ydcK_b1428_14	brown
ydcL_b1431_15	ydcL_b1431_15	salmon
ydcM_b1432_15	ydcM_b1432_15	blue
ydcN_b1434_15	ydcN_b1434_15	turquoise
ydcO_b1433_14	ydcO_b1433_14	blue
ydcP_b1435_15	ydcP_b1435_15	pink
ydcQ_b1438_15	ydcQ_b1438_15	blue
ydcR_b1439_15	ydcR_b1439_15	blue
ydcS_b1440_15	ydcS_b1440_15	brown
ydcT_b1441_15	ydcT_b1441_15	brown
ydcU_b1442_14	ydcU_b1442_14	brown
ydcV_b1443_15	ydcV_b1443_15	brown
ydcW_b1444_15	ydcW_b1444_15	brown
ydcX_b1445_12	ydcX_b1445_12	turquoise
ydcY_b1446_15	ydcY_b1446_15	yellow
ydcZ_b1447_14	ydcZ_b1447_14	green
yddA_b1496_14	yddA_b1496_14	blue
yddB_b1495_15	yddB_b1495_15	blue
yddE_b1464_15	yddE_b1464_15	blue
yddG_b1473_14	yddG_b1473_14	green
yddH_b1462_15	yddH_b1462_15	brown
yddJ_b1470_14	yddJ_b1470_14	blue
yddK_b1471_15	yddK_b1471_15	turquoise
yddL_b1472_14	yddL_b1472_14	blue
yddM_b1477_11	yddM_b1477_11	salmon
yddV_b1490_14	yddV_b1490_14	brown
yddW_b1491_14	yddW_b1491_14	black
ydeA_b1528_15	ydeA_b1528_15	indianred4
ydeE_b1534_15	ydeE_b1534_15	blue
ydeH_b1535_15	ydeH_b1535_15	turquoise
ydeI_b1536_14	ydeI_b1536_14	brown
ydeJ_b1537_15	ydeJ_b1537_15	turquoise
ydeK_b1510_15	ydeK_b1510_15	blue
ydeM_b1497_15	ydeM_b1497_15	blue
ydeN_b1498_15	ydeN_b1498_15	saddlebrown
ydeO_b1499_15	ydeO_b1499_15	blue
ydeP_b1501_15	ydeP_b1501_15	magenta
ydeQ_b1502_14	ydeQ_b1502_14	magenta
ydeR_b1503_14	ydeR_b1503_14	magenta
ydeS_b1504_15	ydeS_b1504_15	magenta
ydeT_b1505_19	ydeT_b1505_19	magenta
ydeU_b1509_15	ydeU_b1509_15	blue
ydfA_b1571_7	ydfA_b1571_7	magenta
ydfB_b1572_14	ydfB_b1572_14	magenta
ydfD_b1576_15	ydfD_b1576_15	tan
ydfE_b1577_14	ydfE_b1577_14	blue
ydfG_b1539_15	ydfG_b1539_15	cyan
ydfH_b1540_15	ydfH_b1540_15	turquoise
ydfI_b1542_15	ydfI_b1542_15	magenta
ydfJ_b4600_9	ydfJ_b4600_9	blue
ydfN_b1547_15	ydfN_b1547_15	magenta
ydfO_b1549_15	ydfO_b1549_15	tan
ydfP_b1553_15	ydfP_b1553_15	magenta
ydfR_b1555_14	ydfR_b1555_14	magenta
ydfU_b1560_14	ydfU_b1560_14	magenta
ydfV_b1565_15	ydfV_b1565_15	blue
ydfW_b1567_17	ydfW_b1567_17	turquoise
ydfX_b1568_13	ydfX_b1568_13	blue
ydfZ_b1541_15	ydfZ_b1541_15	steelblue
ydgA_b1614_15	ydgA_b1614_15	brown
ydgC_b1607_15	ydgC_b1607_15	turquoise
ydgD_b1598_15	ydgD_b1598_15	turquoise
ydgH_b1604_15	ydgH_b1604_15	yellow
ydgI_b1605_15	ydgI_b1605_15	turquoise
ydgJ_b1624_14	ydgJ_b1624_14	blue
ydgK_b1626_15	ydgK_b1626_15	turquoise
ydgU_b4601_6	ydgU_b4601_6	turquoise
ydhA_b1639_24	ydhA_b1639_24	yellow
ydhB_b1659_14	ydhB_b1659_14	blue
ydhF_b1647_14	ydhF_b1647_14	brown
ydhI_b1643_12	ydhI_b1643_12	turquoise
ydhJ_b1644_15	ydhJ_b1644_15	black
ydhK_b1645_15	ydhK_b1645_15	blue
ydhL_b1648_10	ydhL_b1648_10	brown
ydhO_b1655_15	ydhO_b1655_15	yellow
ydhP_b1657_14	ydhP_b1657_14	blue
ydhQ_b1664_14	ydhQ_b1664_14	brown
ydhR_b1667_15	ydhR_b1667_15	cyan
ydhS_b1668_15	ydhS_b1668_15	brown
ydhT_b1669_14	ydhT_b1669_14	blue
ydhU_b1670_14	ydhU_b1670_14	steelblue
ydhV_b1673_14	ydhV_b1673_14	steelblue
ydhW_b1672_15	ydhW_b1672_15	steelblue
ydhX_b1671_15	ydhX_b1671_15	steelblue
ydhY_b1674_15	ydhY_b1674_15	steelblue
ydhZ_b1675_14	ydhZ_b1675_14	turquoise
ydiA_b1703_15	ydiA_b1703_15	green
ydiB_b1692_15	ydiB_b1692_15	black
ydiE_b1705_15	ydiE_b1705_15	lightcyan1
ydiF_b1694_14	ydiF_b1694_14	black
ydiH_b1685_14	ydiH_b1685_14	royalblue
ydiI_b1686_14	ydiI_b1686_14	green
ydiJ_b1687_14	ydiJ_b1687_14	green
ydiK_b1688_15	ydiK_b1688_15	blue
ydiL_b1689_14	ydiL_b1689_14	blue
ydiM_b1690_15	ydiM_b1690_15	blue
ydiN_b1691_15	ydiN_b1691_15	blue
ydiO_b1695_15	ydiO_b1695_15	blue
ydiP_b1696_14	ydiP_b1696_14	blue
ydiQ_b1697_15	ydiQ_b1697_15	blue
ydiR_b1698_15	ydiR_b1698_15	black
ydiS_b1699_14	ydiS_b1699_14	blue
ydiT_b1700_15	ydiT_b1700_15	turquoise
ydiU_b1706_14	ydiU_b1706_14	darkred
ydiV_b1707_14	ydiV_b1707_14	magenta
ydiY_b1722_14	ydiY_b1722_14	pink
ydiZ_b1724_15	ydiZ_b1724_15	brown
ydjA_b1765_14	ydjA_b1765_14	cyan
ydjE_b1769_15	ydjE_b1769_15	magenta
ydjF_b1770_14	ydjF_b1770_14	magenta
ydjG_b1771_14	ydjG_b1771_14	magenta
ydjH_b1772_15	ydjH_b1772_15	magenta
ydjI_b1773_14	ydjI_b1773_14	magenta
ydjJ_b1774_15	ydjJ_b1774_15	blue
ydjK_b1775_15	ydjK_b1775_15	turquoise
ydjL_b1776_14	ydjL_b1776_14	blue
ydjM_b1728_15	ydjM_b1728_15	lightcyan
ydjN_b1729_15	ydjN_b1729_15	green
ydjO_b1730_15	ydjO_b1730_15	turquoise
ydjX_b1750_14	ydjX_b1750_14	lightsteelblue
ydjY_b1751_15	ydjY_b1751_15	lightsteelblue
ydjZ_b1752_15	ydjZ_b1752_15	lightsteelblue
yeaC_b1777_13	yeaC_b1777_13	darkorange
yeaD_b1780_15	yeaD_b1780_15	grey60
yeaE_b1781_15	yeaE_b1781_15	blue
yeaG_b1783_15	yeaG_b1783_15	brown
yeaH_b1784_15	yeaH_b1784_15	brown
yeaI_b1785_15	yeaI_b1785_15	turquoise
yeaJ_b1786_15	yeaJ_b1786_15	pink
yeaK_b1787_15	yeaK_b1787_15	turquoise
yeaL_b1789_15	yeaL_b1789_15	blue
yeaM_b1790_14	yeaM_b1790_14	salmon
yeaN_b1791_15	yeaN_b1791_15	blue
yeaO_b1792_15	yeaO_b1792_15	brown
yeaP_b1794_15	yeaP_b1794_15	yellow
yeaQ_b1795_15	yeaQ_b1795_15	brown
yeaR_b1797_14	yeaR_b1797_14	indianred4
yeaT_b1799_14	yeaT_b1799_14	brown
yeaU_b1800_15	yeaU_b1800_15	turquoise
yeaV_b1801_15	yeaV_b1801_15	blue
yeaW_b1802_15	yeaW_b1802_15	blue
yeaX_b1803_15	yeaX_b1803_15	blue
yeaY_b1806_14	yeaY_b1806_14	pink
yeaZ_b1807_14	yeaZ_b1807_14	pink
yebA_b1856_28	yebA_b1856_28	yellow
yebB_b1862_15	yebB_b1862_15	blue
yebC_b1864_15	yebC_b1864_15	turquoise
yebE_b1846_14	yebE_b1846_14	turquoise
yebF_b1847_14	yebF_b1847_14	lightcyan
yebG_b1848_14	yebG_b1848_14	lightcyan
yebK_b1853_15	yebK_b1853_15	grey60
yebN_b1821_15	yebN_b1821_15	magenta
yebO_b1825_15	yebO_b1825_15	turquoise
yebQ_b1828_15	yebQ_b1828_15	blue
yebR_b1832_14	yebR_b1832_14	turquoise
yebS_b1833_14	yebS_b1833_14	green
yebT_b1834_15	yebT_b1834_15	black
yebV_b1836_15	yebV_b1836_15	brown
yebW_b1837_12	yebW_b1837_12	brown
yebY_b1839_15	yebY_b1839_15	turquoise
yebZ_b1840_14	yebZ_b1840_14	turquoise
yecA_b1908_15	yecA_b1908_15	cyan
yecC_b1917_14	yecC_b1917_14	green
yecD_b1867_14	yecD_b1867_14	yellow
yecE_b1868_15	yecE_b1868_15	black
yecF_b1915_15	yecF_b1915_15	turquoise
yecH_b1906_15	yecH_b1906_15	steelblue
yecM_b1875_14	yecM_b1875_14	turquoise
yecN_b1869_15	yecN_b1869_15	turquoise
yecR_b1904_15	yecR_b1904_15	purple
yecS_b1918_14	yecS_b1918_14	green
yecT_b1877_15	yecT_b1877_15	magenta
yedA_b1959_15	yedA_b1959_15	blue
yedD_b1928_14	yedD_b1928_14	turquoise
yedE_b1929_14	yedE_b1929_14	darkorange
yedF_b1930_15	yedF_b1930_15	darkorange
yedI_b1958_15	yedI_b1958_15	salmon
yedJ_b1962_14	yedJ_b1962_14	yellow
yedK_b1931_16	yedK_b1931_16	turquoise
yedL_b1932_15	yedL_b1932_15	yellowgreen
yedN_b4495_66	yedN_b4495_66	purple
yedP_b1955_15	yedP_b1955_15	brown
yedQ_b1956_14	yedQ_b1956_14	brown
yedR_b1963_14	yedR_b1963_14	saddlebrown
yedS_b4496_60	yedS_b4496_60	turquoise
yedV_b1968_15	yedV_b1968_15	turquoise
yedW_b1969_15	yedW_b1969_15	turquoise
yedX_b1970_15	yedX_b1970_15	turquoise
yedY_b1971_15	yedY_b1971_15	turquoise
yedZ_b1972_15	yedZ_b1972_15	turquoise
yeeA_b2008_14	yeeA_b2008_14	brown
yeeD_b2012_14	yeeD_b2012_14	green
yeeE_b2013_14	yeeE_b2013_14	green
yeeF_b2014_14	yeeF_b2014_14	pink
yeeH_b4639_3	yeeH_b4639_3	turquoise
yeeJ_b1978_15	yeeJ_b1978_15	blue
yeeL_b4497_30	yeeL_b4497_30	blue
yeeN_b1983_15	yeeN_b1983_15	turquoise
yeeO_b1985_15	yeeO_b1985_15	turquoise
yeeP_b1999_15	yeeP_b1999_15	blue
yeeR_b2001_15	yeeR_b2001_15	grey
yeeS_b2002_15	yeeS_b2002_15	blue
yeeT_b2003_15	yeeT_b2003_15	blue
yeeU_b2004_15	yeeU_b2004_15	blue
yeeV_b2005_14	yeeV_b2005_14	blue
yeeW_b2006_14	yeeW_b2006_14	blue
yeeX_b2007_13	yeeX_b2007_13	turquoise
yeeY_b2015_15	yeeY_b2015_15	turquoise
yeeZ_b2016_14	yeeZ_b2016_14	salmon
yefM_b2017_15	yefM_b2017_15	salmon
yegD_b2069_15	yegD_b2069_15	black
yegE_b2067_15	yegE_b2067_15	turquoise
yegH_b2063_15	yegH_b2063_15	turquoise
yegI_b2070_15	yegI_b2070_15	blue
yegJ_b2071_15	yegJ_b2071_15	tan
yegK_b2072_15	yegK_b2072_15	blue
yegL_b2073_14	yegL_b2073_14	blue
yegP_b2080_14	yegP_b2080_14	brown
yegQ_b2081_15	yegQ_b2081_15	pink
yegR_b2085_13	yegR_b2085_13	magenta
yegS_b2086_15	yegS_b2086_15	brown
yegT_b2098_15	yegT_b2098_15	blue
yegU_b2099_15	yegU_b2099_15	black
yegV_b2100_15	yegV_b2100_15	blue
yegW_b2101_14	yegW_b2101_14	turquoise
yegX_b2102_15	yegX_b2102_15	magenta
yegZ_b2083_18	yegZ_b2083_18	turquoise
yehA_b2108_14	yehA_b2108_14	blue
yehB_b2109_15	yehB_b2109_15	tan
yehC_b2110_15	yehC_b2110_15	tan
yehD_b2111_14	yehD_b2111_14	turquoise
yehE_b2112_14	yehE_b2112_14	brown
yehH_b4499_59	yehH_b4499_59	blue
yehI_b2118_15	yehI_b2118_15	blue
yehK_b4541_7	yehK_b4541_7	turquoise
yehL_b2119_15	yehL_b2119_15	blue
yehM_b2120_14	yehM_b2120_14	red
yehP_b2121_14	yehP_b2121_14	black
yehQ_b2122_20	yehQ_b2122_20	blue
yehR_b2123_15	yehR_b2123_15	blue
yehS_b2124_15	yehS_b2124_15	turquoise
yehT_b2125_15	yehT_b2125_15	grey60
yehU_b2126_14	yehU_b2126_14	grey60
yehW_b2128_14	yehW_b2128_14	brown
yehX_b2129_15	yehX_b2129_15	brown
yehY_b2130_14	yehY_b2130_14	brown
yeiA_b2147_15	yeiA_b2147_15	greenyellow
yeiB_b2152_15	yeiB_b2152_15	green
yeiE_b2157_14	yeiE_b2157_14	yellow
yeiG_b2154_15	yeiG_b2154_15	green
yeiH_b2158_15	yeiH_b2158_15	grey
yeiI_b2160_15	yeiI_b2160_15	yellow
yeiL_b2163_15	yeiL_b2163_15	blue
yeiP_b2171_15	yeiP_b2171_15	pink
yeiQ_b2172_15	yeiQ_b2172_15	blue
yeiR_b2173_15	yeiR_b2173_15	black
yeiS_b2145_15	yeiS_b2145_15	turquoise
yeiT_b2146_14	yeiT_b2146_14	greenyellow
yeiW_b4502_15	yeiW_b4502_15	black
yejA_b2177_15	yejA_b2177_15	green
yejB_b2178_15	yejB_b2178_15	turquoise
yejE_b2179_15	yejE_b2179_15	blue
yejF_b2180_15	yejF_b2180_15	lightcyan
yejG_b2181_15	yejG_b2181_15	salmon
yejH_b2184_15	yejH_b2184_15	blue
yejK_b2186_14	yejK_b2186_14	pink
yejL_b2187_15	yejL_b2187_15	turquoise
yejM_b2188_15	yejM_b2188_15	turquoise
yejO_b2190_4	yejO_b2190_4	turquoise
yfaA_b2230_13	yfaA_b2230_13	tan
yfaD_b2244_15	yfaD_b2244_15	turquoise
yfaE_b2236_15	yfaE_b2236_15	turquoise
yfaH_b2238_17	yfaH_b2238_17	turquoise
yfaL_b2233_15	yfaL_b2233_15	blue
yfaP_b2225_15	yfaP_b2225_15	blue
yfaQ_b2226_15	yfaQ_b2226_15	turquoise
yfaS_b4500_29	yfaS_b4500_29	blue
yfaT_b2229_13	yfaT_b2229_13	blue
yfaU_b2245_15	yfaU_b2245_15	blue
yfaV_b2246_14	yfaV_b2246_14	blue
yfaW_b2247_14	yfaW_b2247_14	turquoise
yfaX_b2248_15	yfaX_b2248_15	black
yfaY_b2249_14	yfaY_b2249_14	black
yfaZ_b2250_14	yfaZ_b2250_14	magenta
yfbB_b2263_14	yfbB_b2263_14	turquoise
yfbK_b2270_15	yfbK_b2270_15	black
yfbL_b2271_15	yfbL_b2271_15	blue
yfbM_b2272_15	yfbM_b2272_15	tan
yfbN_b2273_14	yfbN_b2273_14	tan
yfbO_b2274_15	yfbO_b2274_15	tan
yfbP_b2275_15	yfbP_b2275_15	tan
yfbQ_b2290_15	yfbQ_b2290_15	turquoise
yfbR_b2291_15	yfbR_b2291_15	cyan
yfbS_b2292_14	yfbS_b2292_14	steelblue
yfbT_b2293_15	yfbT_b2293_15	cyan
yfbU_b2294_14	yfbU_b2294_14	turquoise
yfbV_b2295_15	yfbV_b2295_15	salmon
yfcA_b2327_15	yfcA_b2327_15	turquoise
yfcC_b2298_15	yfcC_b2298_15	turquoise
yfcD_b2299_15	yfcD_b2299_15	turquoise
yfcE_b2300_14	yfcE_b2300_14	turquoise
yfcF_b2301_14	yfcF_b2301_14	brown
yfcG_b2302_15	yfcG_b2302_15	brown
yfcH_b2304_15	yfcH_b2304_15	yellow
yfcI_b2305_14	yfcI_b2305_14	magenta
yfcJ_b2322_14	yfcJ_b2322_14	blue
yfcL_b2325_14	yfcL_b2325_14	turquoise
yfcM_b2326_14	yfcM_b2326_14	turquoise
yfcN_b2331_15	yfcN_b2331_15	turquoise
yfcO_b2332_14	yfcO_b2332_14	salmon
yfcP_b2333_14	yfcP_b2333_14	blue
yfcQ_b2334_14	yfcQ_b2334_14	blue
yfcR_b2335_15	yfcR_b2335_15	blue
yfcS_b2336_14	yfcS_b2336_14	blue
yfcU_b4661_28	yfcU_b4661_28	blue
yfcV_b2339_14	yfcV_b2339_14	tan
yfcZ_b2343_13	yfcZ_b2343_13	greenyellow
yfdC_b2347_15	yfdC_b2347_15	brown
yfdE_b2371_14	yfdE_b2371_14	tan
yfdF_b2345_15	yfdF_b2345_15	tan
